Date,Region,Channel,SKU,IncomeTier,AgeGroup,Gender,UnitsSold,UnitPrice,Revenue,MarginPct,Profit,YearMonth
2024-06-01,International,Foodservice,NonDairy_Chocolate,Upper-Middle,18-24,Female,58.68897314337079,5.6000000000000005,328.6582496028764,0.23,75.59139740866158,2024-06
2021-05-01,South,Online,NonDairy_Chocolate,Low,65+,Male,261.1171480362253,7.0,1827.820036253577,0.38,694.5716137763593,2021-05
2022-03-01,West,Club,Vanilla,Upper-Middle,35-44,Female,924.1267925509403,4.95,4574.427623127155,0.28,1280.8397344756036,2022-03
2022-04-01,West,Foodservice,CookieDough,Low,35-44,Male,374.83514364369944,5.2,1949.1427469472371,0.22,428.81140432839214,2022-04
2022-03-01,South,Club,NonDairy_Chocolate,Lower-Middle,25-34,Male,421.0620153502076,6.3,2652.690696706308,0.31000000000000005,822.3341159789555,2022-03
2022-04-01,Midwest,Online,Mint,Lower-Middle,35-44,Male,309.3872964649194,5.5,1701.6301305570569,0.31999999999999995,544.5216417782581,2022-04
2023-09-01,Northeast,Club,Strawberry,Upper-Middle,55-64,Male,547.0687156365761,4.95,2707.990142401052,0.26,704.0774370242735,2023-09
2021-02-01,South,Club,CookieDough,High,25-34,Female,1067.8154280210504,5.8500000000000005,6246.720253923145,0.30000000000000004,1874.0160761769437,2021-02
2022-04-01,Northeast,Online,Strawberry,Lower-Middle,45-54,Male,331.4939210372594,5.5,1823.2165657049266,0.32999999999999996,601.6614666826257,2022-04
2020-07-01,West,Club,Strawberry,Low,45-54,Female,658.632374309915,4.95,3260.2302528340792,0.26,847.6598657368606,2020-07
2022-09-01,Northeast,Grocery,Mint,Upper-Middle,45-54,Female,510.31366019949974,5.5,2806.725131097249,0.27,757.8157853962572,2022-09
2024-05-01,International,Foodservice,LowCal_Protein_Scoop,Upper-Middle,18-24,Other/Non-binary,72.08946471215171,5.2,374.8652165031889,0.21000000000000002,78.72169546566967,2024-05
2021-08-01,Midwest,Convenience,Vanilla,Upper-Middle,45-54,Female,652.322849708208,6.050000000000001,3946.5532407346586,0.25,986.6383101836647,2021-08
2024-01-01,South,Club,CookieDough,Lower-Middle,35-44,Male,800.2076701050993,5.8500000000000005,4681.214870114832,0.30000000000000004,1404.3644610344497,2024-01
2021-11-01,International,Club,Vanilla,Lower-Middle,65+,Male,383.5297741055762,4.95,1898.4723818226023,0.28,531.5722669103287,2021-11
2023-02-01,Midwest,Club,LowCal_Protein_Scoop,Low,65+,Female,447.11260011400026,5.8500000000000005,2615.608710666902,0.29000000000000004,758.5265260934017,2023-02
2021-03-01,West,Convenience,Mint,Upper-Middle,18-24,Male,473.73412628710935,6.050000000000001,2866.091464037012,0.22,630.5401220881427,2021-03
2022-06-01,International,Grocery,Chocolate,Upper-Middle,25-34,Male,629.0265081381968,6.0,3774.1590488291813,0.3,1132.2477146487543,2022-06
2022-03-01,Midwest,Foodservice,LowCal_Protein_Scoop,Low,18-24,Female,152.89210350779848,5.2,795.0389382405522,0.21000000000000002,166.95817703051597,2022-03
2020-04-01,Northeast,Grocery,NonDairy_Chocolate,Low,55-64,Other/Non-binary,507.2530905224385,7.0,3550.7716336570697,0.32999999999999996,1171.7546391068329,2020-04
2023-12-01,Northeast,Foodservice,Strawberry,Upper-Middle,25-34,Other/Non-binary,158.6808314943624,4.4,698.1956585751946,0.18000000000000002,125.67521854353504,2023-12
2021-12-01,West,Grocery,NonDairy_Chocolate,Lower-Middle,45-54,Female,532.5398425613888,7.0,3727.7788979297216,0.32999999999999996,1230.167036316808,2021-12
2024-10-01,West,Convenience,Chocolate,Lower-Middle,55-64,Male,926.8509848197183,6.6000000000000005,6117.216499810142,0.25,1529.3041249525354,2024-10
2023-03-01,Northeast,Foodservice,LowCal_Protein_Scoop,Upper-Middle,18-24,Other/Non-binary,160.64412215809188,5.2,835.3494352220778,0.21000000000000002,175.42338139663636,2023-03
2023-09-01,South,Foodservice,Mint,Lower-Middle,35-44,Male,107.41497976780184,4.4,472.62591097832814,0.17,80.3464048663158,2023-09
2020-01-01,West,Club,LowCal_Protein_Scoop,Upper-Middle,55-64,Male,710.3202014185003,5.8500000000000005,4155.373178298228,0.29000000000000004,1205.0582217064862,2020-01
2022-06-01,Northeast,Foodservice,CookieDough,Low,25-34,Female,279.3734757017719,5.2,1452.7420736492138,0.22,319.603256202827,2022-06
2021-02-01,West,Club,Vanilla,High,25-34,Other/Non-binary,881.4344629456788,4.95,4363.10059158111,0.28,1221.668165642711,2021-02
2022-04-01,South,Grocery,Strawberry,Low,25-34,Female,1221.5949757811654,5.5,6718.77236679641,0.27999999999999997,1881.2562627029947,2022-04
2020-09-01,West,Online,Chocolate,Lower-Middle,18-24,Other/Non-binary,493.0429389009698,6.0,2958.2576334058185,0.35,1035.3901716920363,2020-09
2024-10-01,West,Club,Vanilla,High,65+,Male,712.5609905151084,4.95,3527.1769030497867,0.28,987.6095328539403,2024-10
2022-04-01,West,Online,Mint,Upper-Middle,45-54,Female,369.13196951839757,5.5,2030.2258323511867,0.31999999999999995,649.6722663523797,2022-04
2022-10-01,South,Foodservice,Strawberry,Lower-Middle,55-64,Other/Non-binary,145.82379506894026,4.4,641.6246983033371,0.18000000000000002,115.4924456946007,2022-10
2024-10-01,International,Convenience,NonDairy_Chocolate,Low,65+,Other/Non-binary,146.10958135104752,7.700000000000001,1125.043776403066,0.28,315.0122573928585,2024-10
2024-05-01,South,Online,CookieDough,Upper-Middle,45-54,Male,612.3657248806733,6.5,3980.377211724376,0.37,1472.7395683380191,2024-05
2024-12-01,South,Online,LowCal_Protein_Scoop,Low,35-44,Male,227.16136133737015,6.5,1476.548848692906,0.36,531.5575855294461,2024-12
2021-11-01,South,Online,CookieDough,Lower-Middle,55-64,Other/Non-binary,474.8336123862707,6.5,3086.4184805107598,0.37,1141.9748377889812,2021-11
2021-06-01,West,Foodservice,Chocolate,High,18-24,Other/Non-binary,379.784645988377,4.800000000000001,1822.96630074421,0.2,364.59326014884203,2021-06
2021-02-01,South,Grocery,LowCal_Protein_Scoop,Upper-Middle,65+,Female,793.386320342395,6.5,5157.011082225567,0.31,1598.6734354899259,2021-02
2022-03-01,Midwest,Convenience,LowCal_Protein_Scoop,High,45-54,Female,490.3415461269523,7.15,3505.942054807709,0.26,911.5449342500044,2022-03
2021-09-01,Northeast,Club,Vanilla,Low,18-24,Female,685.3287344336518,4.95,3392.3772354465764,0.28,949.8656259250415,2021-09
2024-06-01,Northeast,Grocery,Vanilla,Lower-Middle,65+,Female,1142.353773102389,5.5,6282.945752063139,0.3,1884.8837256189415,2024-06
2022-06-01,South,Club,Vanilla,Lower-Middle,45-54,Female,1101.7808290191374,4.95,5453.815103644731,0.28,1527.0682290205248,2022-06
2024-01-01,Northeast,Online,Vanilla,Low,18-24,Male,429.68234277510203,5.5,2363.252885263061,0.35,827.1385098420714,2024-01
2021-02-01,West,Convenience,CookieDough,High,65+,Male,1216.8979254609735,7.15,8700.82016704596,0.27,2349.2214451024092,2021-02
2022-04-01,South,Online,Strawberry,High,65+,Female,415.9799730861665,5.5,2287.889851973916,0.32999999999999996,755.0036511513922,2022-04
2024-10-01,Northeast,Convenience,Strawberry,Lower-Middle,65+,Male,532.687708100332,6.050000000000001,3222.760634007009,0.23,741.2349458216121,2024-10
2021-07-01,International,Convenience,CookieDough,Low,65+,Female,384.51569437943317,7.15,2749.2872148129472,0.27,742.3075479994958,2021-07
2023-09-01,Northeast,Foodservice,CookieDough,Low,25-34,Other/Non-binary,194.49696517574793,5.2,1011.3842189138893,0.22,222.50452816105565,2023-09
2021-08-01,South,Convenience,LowCal_Protein_Scoop,Lower-Middle,55-64,Male,574.8856499325436,7.15,4110.432397017687,0.26,1068.7124232245988,2021-08
2020-10-01,South,Grocery,LowCal_Protein_Scoop,Low,45-54,Male,626.3813478726229,6.5,4071.4787611720485,0.31,1262.158415963335,2020-10
2020-10-01,Northeast,Convenience,Chocolate,Upper-Middle,25-34,Other/Non-binary,605.6336897657377,6.6000000000000005,3997.182352453869,0.25,999.2955881134673,2020-10
2024-10-01,South,Foodservice,NonDairy_Chocolate,Lower-Middle,18-24,Other/Non-binary,94.80106313318146,5.6000000000000005,530.8859535458162,0.23,122.10376931553772,2024-10
2020-05-01,West,Foodservice,Chocolate,Low,35-44,Other/Non-binary,359.658377755029,4.800000000000001,1726.3602132241394,0.2,345.27204264482793,2020-05
2020-01-01,South,Grocery,NonDairy_Chocolate,Upper-Middle,55-64,Other/Non-binary,475.2544019099417,7.0,3326.7808133695917,0.32999999999999996,1097.837668411965,2020-01
2024-05-01,South,Online,Strawberry,High,25-34,Male,454.4418367533117,5.5,2499.4301021432143,0.32999999999999996,824.8119337072607,2024-05
2020-04-01,Northeast,Foodservice,Vanilla,Low,18-24,Female,222.29176999006606,4.4,978.0837879562907,0.2,195.61675759125816,2020-04
2021-08-01,Northeast,Grocery,Chocolate,Lower-Middle,45-54,Male,879.2043049404709,6.0,5275.225829642825,0.3,1582.5677488928475,2021-08
2020-10-01,South,Grocery,LowCal_Protein_Scoop,Lower-Middle,25-34,Male,569.4690150024713,6.5,3701.5485975160636,0.31,1147.4800652299798,2020-10
2023-04-01,West,Grocery,CookieDough,Upper-Middle,45-54,Male,1851.3945109900114,6.5,12034.064321435075,0.32,3850.900582859224,2023-04
2022-09-01,International,Grocery,Strawberry,Upper-Middle,45-54,Male,369.0530853935379,5.5,2029.7919696644585,0.27999999999999997,568.3417515060484,2022-09
2022-06-01,International,Foodservice,Mint,Upper-Middle,35-44,Female,59.07480181395909,4.4,259.92912798142004,0.17,44.18795175684141,2022-06
2023-01-01,Midwest,Club,Vanilla,High,35-44,Other/Non-binary,764.358646365723,4.95,3783.575299510329,0.28,1059.4010838628922,2023-01
2023-03-01,West,Convenience,LowCal_Protein_Scoop,Lower-Middle,65+,Male,625.714613864611,7.15,4473.859489131969,0.26,1163.203467174312,2023-03
2023-11-01,Midwest,Online,Strawberry,Upper-Middle,45-54,Male,222.43358561055547,5.5,1223.384720858055,0.32999999999999996,403.7169578831581,2023-11
2024-09-01,West,Club,Mint,Lower-Middle,55-64,Other/Non-binary,396.4172571392819,4.95,1962.2654228394456,0.25,490.5663557098614,2024-09
2021-07-01,South,Club,NonDairy_Chocolate,Upper-Middle,55-64,Male,467.4256165713419,6.3,2944.781384399454,0.31000000000000005,912.882229163831,2021-07
2020-11-01,Midwest,Convenience,Strawberry,Lower-Middle,18-24,Other/Non-binary,382.9701359946881,6.050000000000001,2316.9693227678636,0.23,532.9029442366086,2020-11
2024-08-01,West,Club,NonDairy_Chocolate,Lower-Middle,25-34,Female,353.70367349742037,6.3,2228.3331430337485,0.31000000000000005,690.7832743404622,2024-08
2023-01-01,International,Club,Mint,Lower-Middle,35-44,Female,204.01783605144485,4.95,1009.8882884546521,0.25,252.47207211366302,2023-01
2020-12-01,West,Grocery,NonDairy_Chocolate,Lower-Middle,18-24,Other/Non-binary,549.964774189278,7.0,3849.753419324946,0.32999999999999996,1270.4186283772322,2020-12
2020-12-01,West,Foodservice,Vanilla,Upper-Middle,55-64,Male,207.33104785729606,4.4,912.2566105721028,0.2,182.45132211442058,2020-12
2024-07-01,Midwest,Grocery,Chocolate,Upper-Middle,45-54,Other/Non-binary,1247.7335888929706,6.0,7486.401533357824,0.3,2245.920460007347,2024-07
2023-05-01,Northeast,Club,LowCal_Protein_Scoop,Lower-Middle,18-24,Male,720.0698009556162,5.8500000000000005,4212.408335590355,0.29000000000000004,1221.598417321203,2023-05
2024-10-01,Midwest,Foodservice,Strawberry,High,45-54,Female,95.84248823869164,4.4,421.7069482502433,0.18000000000000002,75.90725068504379,2024-10
2020-11-01,West,Grocery,NonDairy_Chocolate,Lower-Middle,45-54,Male,542.7811380145984,7.0,3799.4679661021883,0.32999999999999996,1253.824428813722,2020-11
2022-07-01,West,Foodservice,LowCal_Protein_Scoop,Upper-Middle,65+,Other/Non-binary,135.3843819010125,5.2,703.998785885265,0.21000000000000002,147.83974503590565,2022-07
2021-08-01,West,Online,Strawberry,Lower-Middle,55-64,Female,369.7147337057559,5.5,2033.4310353816575,0.32999999999999996,671.0322416759469,2021-08
2020-07-01,South,Online,Strawberry,Lower-Middle,55-64,Male,402.8083879485176,5.5,2215.446133716847,0.32999999999999996,731.0972241265594,2020-07
2020-08-01,Midwest,Online,Mint,Upper-Middle,35-44,Male,205.880681335143,5.5,1132.3437473432866,0.31999999999999995,362.34999914985167,2020-08
2023-05-01,West,Grocery,NonDairy_Chocolate,High,18-24,Female,720.6819401427629,7.0,5044.77358099934,0.32999999999999996,1664.7752817297821,2023-05
2021-08-01,International,Grocery,CookieDough,Low,55-64,Male,584.0293368647962,6.5,3796.190689621175,0.32,1214.781020678776,2021-08
2022-04-01,South,Club,NonDairy_Chocolate,Upper-Middle,35-44,Female,483.71334144503055,6.3,3047.394051103692,0.31000000000000005,944.6921558421448,2022-04
2022-07-01,West,Online,CookieDough,Lower-Middle,55-64,Female,536.9546174731929,6.5,3490.205013575754,0.37,1291.375855023029,2022-07
2022-09-01,Midwest,Grocery,Vanilla,Low,25-34,Female,862.759622834428,5.5,4745.177925589354,0.3,1423.5533776768063,2022-09
2022-01-01,Midwest,Online,Chocolate,Lower-Middle,35-44,Female,424.91806083900326,6.0,2549.5083650340193,0.35,892.3279277619067,2022-01
2021-07-01,South,Online,Chocolate,High,65+,Female,528.8867651152923,6.0,3173.3205906917538,0.35,1110.6622067421138,2021-07
2020-09-01,Midwest,Foodservice,Mint,High,45-54,Male,87.10569500567375,4.4,383.26505802496456,0.17,65.15505986424398,2020-09
2023-11-01,South,Convenience,CookieDough,High,25-34,Female,813.401920051039,7.15,5815.82372836493,0.27,1570.272406658531,2023-11
2023-04-01,International,Foodservice,Strawberry,High,55-64,Other/Non-binary,106.70235077984253,4.4,469.49034343130717,0.18000000000000002,84.5082618176353,2023-04
2022-07-01,Northeast,Club,CookieDough,Lower-Middle,55-64,Other/Non-binary,945.8671271666518,5.8500000000000005,5533.322693924913,0.30000000000000004,1659.9968081774743,2022-07
2022-03-01,Northeast,Club,Vanilla,High,45-54,Female,773.7908673642003,4.95,3830.2647934527913,0.28,1072.4741421667816,2022-03
2024-11-01,Northeast,Foodservice,NonDairy_Chocolate,High,55-64,Male,77.6125079770103,5.6000000000000005,434.6300446712577,0.23,99.96491027438927,2024-11
2024-10-01,Midwest,Club,LowCal_Protein_Scoop,High,35-44,Male,373.66787712234355,5.8500000000000005,2185.95708116571,0.29000000000000004,633.9275535380559,2024-10
2023-07-01,Midwest,Convenience,Mint,High,65+,Male,349.01777209736764,6.050000000000001,2111.5575211890746,0.22,464.54265466159643,2023-07
2021-07-01,South,Foodservice,Chocolate,Upper-Middle,65+,Female,250.72232780503754,4.800000000000001,1203.4671734641804,0.2,240.6934346928361,2021-07
2021-10-01,South,Convenience,NonDairy_Chocolate,High,55-64,Female,279.2162854412812,7.700000000000001,2149.9653978978654,0.28,601.9903114114023,2021-10
2024-11-01,West,Convenience,NonDairy_Chocolate,Lower-Middle,55-64,Male,294.8095459082154,7.700000000000001,2270.033503493259,0.28,635.6093809781127,2024-11
2020-08-01,Midwest,Grocery,CookieDough,Lower-Middle,18-24,Other/Non-binary,747.0980777200647,6.5,4856.137505180421,0.32,1553.9640016577346,2020-08
2021-12-01,Northeast,Club,Chocolate,Lower-Middle,45-54,Other/Non-binary,836.4870000115294,5.4,4517.029800062259,0.28,1264.7683440174326,2021-12
2022-07-01,South,Online,CookieDough,High,18-24,Other/Non-binary,494.39979995238616,6.5,3213.59869969051,0.37,1189.0315188854886,2022-07
2024-01-01,South,Online,LowCal_Protein_Scoop,Upper-Middle,55-64,Female,284.34455421663256,6.5,1848.2396024081118,0.36,665.3662568669203,2024-01
2024-09-01,International,Convenience,Mint,Lower-Middle,35-44,Female,170.0703473064678,6.050000000000001,1028.9256012041303,0.22,226.36363226490866,2024-09
2024-06-01,Northeast,Foodservice,Vanilla,Low,25-34,Male,177.03452489602884,4.4,778.951909542527,0.2,155.79038190850542,2024-06
2023-05-01,Northeast,Grocery,Chocolate,High,18-24,Other/Non-binary,1216.6853560969178,6.0,7300.112136581507,0.3,2190.033640974452,2023-05
2023-11-01,International,Online,Strawberry,High,65+,Male,149.88729743195313,5.5,824.3801358757422,0.32999999999999996,272.0454448389949,2023-11
2022-11-01,Midwest,Club,Chocolate,High,35-44,Male,626.1093517330978,5.4,3380.9904993587284,0.28,946.677339820444,2022-11
2023-03-01,South,Foodservice,Mint,High,35-44,Other/Non-binary,167.75833820922725,4.4,738.1366881206,0.17,125.483236980502,2023-03
2020-07-01,Midwest,Foodservice,CookieDough,Lower-Middle,45-54,Other/Non-binary,185.30683026332633,5.2,963.595517369297,0.22,211.99101382124533,2020-07
2024-04-01,International,Club,Vanilla,Lower-Middle,65+,Male,442.54390994951507,4.95,2190.5923542500996,0.28,613.3658591900279,2024-04
2023-02-01,Midwest,Convenience,Strawberry,High,18-24,Female,450.84535583303057,6.050000000000001,2727.6144027898354,0.23,627.3513126416622,2023-02
2020-10-01,South,Convenience,Chocolate,Low,18-24,Male,778.1800771992939,6.6000000000000005,5135.98850951534,0.25,1283.997127378835,2020-10
2022-09-01,International,Foodservice,LowCal_Protein_Scoop,High,65+,Other/Non-binary,53.36326213412541,5.2,277.48896309745214,0.21000000000000002,58.27268225046495,2022-09
2020-10-01,South,Convenience,Vanilla,Lower-Middle,45-54,Female,732.2146826903476,6.050000000000001,4429.898830276603,0.25,1107.4747075691507,2020-10
2021-01-01,International,Foodservice,Chocolate,High,35-44,Female,131.53716730549087,4.800000000000001,631.3784030663562,0.2,126.27568061327125,2021-01
2022-12-01,West,Grocery,Mint,Lower-Middle,35-44,Other/Non-binary,772.0528815612903,5.5,4246.290848587097,0.27,1146.4985291185162,2022-12
2021-11-01,International,Online,Strawberry,High,65+,Female,126.17402722982732,5.5,693.9571497640502,0.32999999999999996,229.00585942213655,2021-11
2022-11-01,Northeast,Grocery,Chocolate,Lower-Middle,25-34,Male,1018.2387505919207,6.0,6109.432503551525,0.3,1832.8297510654575,2022-11
2021-04-01,Northeast,Online,Vanilla,Low,45-54,Male,390.71020423497026,5.5,2148.9061232923364,0.35,752.1171431523177,2021-04
2020-02-01,South,Foodservice,Vanilla,Upper-Middle,65+,Female,215.86247084774735,4.4,949.7948717300884,0.2,189.9589743460177,2020-02
2020-05-01,Midwest,Convenience,Chocolate,Lower-Middle,45-54,Other/Non-binary,930.3672019644322,6.6000000000000005,6140.423532965253,0.25,1535.1058832413132,2020-05
2023-05-01,South,Grocery,NonDairy_Chocolate,Lower-Middle,35-44,Other/Non-binary,751.1164859115404,7.0,5257.8154013807825,0.32999999999999996,1735.079082455658,2023-05
2023-10-01,International,Online,LowCal_Protein_Scoop,Lower-Middle,55-64,Other/Non-binary,104.88340813993253,6.5,681.7421529095615,0.36,245.42717504744212,2023-10
2023-09-01,West,Online,LowCal_Protein_Scoop,Lower-Middle,35-44,Male,272.43559949693065,6.5,1770.8313967300492,0.36,637.4993028228176,2023-09
2022-01-01,Northeast,Club,CookieDough,Lower-Middle,45-54,Male,949.4700395254873,5.8500000000000005,5554.399731224102,0.30000000000000004,1666.3199193672308,2022-01
2023-10-01,International,Grocery,Strawberry,Low,35-44,Male,269.54195459491825,5.5,1482.4807502720505,0.27999999999999997,415.0946100761741,2023-10
2021-12-01,West,Convenience,Mint,High,45-54,Male,518.7595906939523,6.050000000000001,3138.495523698412,0.22,690.4690152136507,2021-12
2020-06-01,West,Convenience,Chocolate,Lower-Middle,45-54,Other/Non-binary,1140.5580696582892,6.6000000000000005,7527.683259744709,0.25,1881.9208149361773,2020-06
2020-06-01,International,Convenience,Vanilla,High,65+,Female,413.6477304861272,6.050000000000001,2502.56876944107,0.25,625.6421923602675,2020-06
2021-07-01,West,Online,NonDairy_Chocolate,Lower-Middle,45-54,Other/Non-binary,230.96396508036912,7.0,1616.7477555625837,0.38,614.3641471137819,2021-07
2023-03-01,West,Online,NonDairy_Chocolate,High,18-24,Female,248.95617280436338,7.0,1742.6932096305436,0.38,662.2234196596066,2023-03
2020-11-01,International,Foodservice,LowCal_Protein_Scoop,Upper-Middle,65+,Male,47.485257572939425,5.2,246.923339379285,0.21000000000000002,51.85390126964986,2020-11
2024-04-01,South,Foodservice,LowCal_Protein_Scoop,Low,45-54,Male,169.5589838179094,5.2,881.7067158531289,0.21000000000000002,185.15841032915708,2024-04
2022-01-01,International,Foodservice,Mint,High,25-34,Female,71.23634754532218,4.4,313.4399291994176,0.17,53.28478796390099,2022-01
2020-11-01,South,Foodservice,NonDairy_Chocolate,Lower-Middle,35-44,Female,100.13092230280706,5.6000000000000005,560.7331648957196,0.23,128.9686279260155,2020-11
2024-08-01,South,Club,Chocolate,Upper-Middle,25-34,Other/Non-binary,877.8671385799631,5.4,4740.482548331801,0.28,1327.3351135329044,2024-08
2021-12-01,Northeast,Convenience,Vanilla,High,45-54,Other/Non-binary,657.4846746521334,6.050000000000001,3977.7822816454077,0.25,994.4455704113519,2021-12
2021-05-01,International,Grocery,Vanilla,Low,55-64,Male,598.3489647317022,5.5,3290.919306024362,0.3,987.2757918073086,2021-05
2023-03-01,Northeast,Club,NonDairy_Chocolate,Low,25-34,Other/Non-binary,460.48512126078214,6.3,2901.056263942927,0.31000000000000005,899.3274418223076,2023-03
2021-04-01,Midwest,Convenience,CookieDough,Lower-Middle,25-34,Other/Non-binary,851.8065913680605,7.15,6090.417128281632,0.27,1644.4126246360408,2021-04
2021-06-01,Northeast,Convenience,Vanilla,Lower-Middle,35-44,Female,796.1705341200277,6.050000000000001,4816.8317314261685,0.25,1204.2079328565421,2021-06
2024-05-01,Midwest,Foodservice,Strawberry,Lower-Middle,35-44,Male,139.45119493338106,4.4,613.5852577068767,0.18000000000000002,110.44534638723783,2024-05
2020-10-01,Midwest,Club,CookieDough,Low,45-54,Other/Non-binary,732.1860408757169,5.8500000000000005,4283.288339122944,0.30000000000000004,1284.9865017368834,2020-10
2023-01-01,South,Foodservice,CookieDough,Lower-Middle,25-34,Female,213.61307530765518,5.2,1110.787991599807,0.22,244.37335815195752,2023-01
2023-11-01,Northeast,Convenience,Chocolate,Low,45-54,Female,589.4278037754475,6.6000000000000005,3890.223504917954,0.25,972.5558762294885,2023-11
2024-09-01,Northeast,Online,Mint,Low,35-44,Male,212.4143976192557,5.5,1168.2791869059065,0.31999999999999995,373.84933980989,2024-09
2020-09-01,International,Club,Mint,High,55-64,Female,232.9984098703005,4.95,1153.3421288579875,0.25,288.3355322144969,2020-09
2024-04-01,International,Grocery,LowCal_Protein_Scoop,Upper-Middle,45-54,Male,339.26027064768886,6.5,2205.1917592099776,0.31,683.609445355093,2024-04
2024-09-01,International,Online,CookieDough,Low,55-64,Female,159.09036134253572,6.5,1034.087348726482,0.37,382.61231902879837,2024-09
2021-09-01,Northeast,Grocery,LowCal_Protein_Scoop,Low,45-54,Male,491.57776165482267,6.5,3195.2554507563473,0.31,990.5291897344676,2021-09
2023-12-01,Midwest,Convenience,CookieDough,Lower-Middle,65+,Other/Non-binary,537.4765612273436,7.15,3842.957412775507,0.27,1037.598501449387,2023-12
2020-02-01,Midwest,Foodservice,CookieDough,Lower-Middle,25-34,Male,183.0500263943861,5.2,951.8601372508077,0.22,209.4092301951777,2020-02
2021-08-01,International,Convenience,Vanilla,Lower-Middle,25-34,Male,294.3338348724644,6.050000000000001,1780.71970097841,0.25,445.1799252446025,2021-08
2024-09-01,Northeast,Club,LowCal_Protein_Scoop,Low,55-64,Other/Non-binary,443.20587126777576,5.8500000000000005,2592.7543469164884,0.29000000000000004,751.8987606057817,2024-09
2024-07-01,Midwest,Foodservice,LowCal_Protein_Scoop,Low,65+,Female,144.6684570408517,5.2,752.2759766124288,0.21000000000000002,157.97795508861006,2024-07
2024-02-01,Midwest,Club,Strawberry,High,35-44,Other/Non-binary,594.1886926068961,4.95,2941.2340284041356,0.26,764.7208473850753,2024-02
2021-05-01,West,Foodservice,Chocolate,High,45-54,Male,357.11819083522084,4.800000000000001,1714.1673160090604,0.2,342.8334632018121,2021-05
2020-02-01,West,Grocery,Chocolate,Upper-Middle,35-44,Female,1883.9023567934696,6.0,11303.414140760819,0.3,3391.0242422282454,2020-02
2023-06-01,International,Convenience,Chocolate,Low,55-64,Female,550.7223142543543,6.6000000000000005,3634.7672740787384,0.25,908.6918185196846,2023-06
2020-08-01,West,Convenience,Strawberry,Low,65+,Other/Non-binary,512.0724918170461,6.050000000000001,3098.038575493129,0.23,712.5488723634197,2020-08
2021-08-01,Northeast,Club,Strawberry,High,45-54,Other/Non-binary,653.1039923328626,4.95,3232.86476204767,0.26,840.5448381323943,2021-08
2021-06-01,International,Convenience,NonDairy_Chocolate,Upper-Middle,35-44,Male,212.80359873462902,7.700000000000001,1638.5877102566437,0.28,458.8045588718603,2021-06
2023-09-01,West,Online,NonDairy_Chocolate,Lower-Middle,45-54,Other/Non-binary,219.87100483045222,7.0,1539.0970338131656,0.38,584.8568728490029,2023-09
2021-03-01,South,Grocery,Strawberry,High,65+,Male,856.3903711382134,5.5,4710.147041260174,0.27999999999999997,1318.8411715528484,2021-03
2021-11-01,Midwest,Foodservice,CookieDough,High,45-54,Female,142.01835861203517,5.2,738.4954647825829,0.22,162.46900225216822,2021-11
2024-04-01,Midwest,Grocery,Chocolate,Upper-Middle,65+,Male,1185.6946418902846,6.0,7114.167851341708,0.3,2134.2503554025125,2024-04
2024-09-01,Northeast,Online,LowCal_Protein_Scoop,Low,18-24,Female,251.34274182479444,6.5,1633.7278218611639,0.36,588.142015870019,2024-09
2022-02-01,International,Foodservice,CookieDough,High,25-34,Other/Non-binary,99.37156346001339,5.2,516.7321299920696,0.22,113.68106859825532,2022-02
2024-11-01,Northeast,Online,NonDairy_Chocolate,Lower-Middle,45-54,Female,156.8446590571143,7.0,1097.9126133998002,0.38,417.20679309192406,2024-11
2022-04-01,Midwest,Convenience,Strawberry,Low,18-24,Other/Non-binary,511.15920096460474,6.050000000000001,3092.513165835859,0.23,711.2780281422476,2022-04
2021-02-01,South,Online,LowCal_Protein_Scoop,High,18-24,Other/Non-binary,373.3602017184261,6.5,2426.8413111697696,0.36,873.662872021117,2021-02
2022-02-01,West,Club,Vanilla,Lower-Middle,55-64,Other/Non-binary,1114.2388676382657,4.95,5515.482394809415,0.28,1544.3350705466364,2022-02
2021-03-01,West,Grocery,Chocolate,High,65+,Other/Non-binary,1664.6191382842815,6.0,9987.714829705688,0.3,2996.314448911706,2021-03
2024-03-01,International,Grocery,Vanilla,Low,55-64,Female,524.7248202212284,5.5,2885.986511216756,0.3,865.7959533650268,2024-03
2020-11-01,South,Convenience,CookieDough,High,45-54,Other/Non-binary,640.4512996702193,7.15,4579.226792642068,0.27,1236.3912340133586,2020-11
2021-06-01,International,Grocery,Mint,Lower-Middle,18-24,Other/Non-binary,339.29096514406194,5.5,1866.1003082923407,0.27,503.84708323893204,2021-06
2021-03-01,West,Online,Chocolate,Upper-Middle,18-24,Female,552.3200543289983,6.0,3313.9203259739897,0.35,1159.8721140908963,2021-03
2023-02-01,International,Convenience,Strawberry,Lower-Middle,18-24,Other/Non-binary,353.9742733007084,6.050000000000001,2141.544353469286,0.23,492.55520129793575,2023-02
2023-04-01,International,Convenience,LowCal_Protein_Scoop,Low,25-34,Female,344.0217370748563,7.15,2459.7554200852223,0.26,639.5364092221579,2023-04
2022-11-01,West,Club,NonDairy_Chocolate,High,45-54,Female,421.1931295967837,6.3,2653.5167164597374,0.31000000000000005,822.5901821025187,2022-11
2024-05-01,West,Convenience,Chocolate,Low,25-34,Female,1199.3106098935318,6.6000000000000005,7915.45002529731,0.25,1978.8625063243276,2024-05
